nid,name,address,state
2141618,Bolton Clarke Raffles,TWEED HEADS SOUTH NSW 2486,NSW
2123370,Greenwich Place,GREENWICH NSW 2065,NSW
2141357,Bolton Clarke Bribie Cove,BONGAREE QLD 4507,QLD
1221487,Inglewood Multipurpose Health Service,INGLEWOOD QLD 4387,QLD
1234825,Alkira Lodge,TAREE NSW 2430,NSW
2145568,Aegis Murdoch,MURDOCH WA 6150,WA
1372448,Wakefield Aged Care Service,RIVERTON SA 5412,SA
1209147,Waterview Aged Care Facility,TERALBA NSW 2284,NSW
1208431,Jesmond Aged Care,STRATHFIELD NSW 2135,NSW
2012729,Luson Eden Park,WHITTINGTON VIC 3219,VIC
2050701,Braemar Village,WILLAGEE WA 6156,WA
1234708,Regis Greenbank,BORONIA HEIGHTS QLD 4124,QLD
1193776,Bolton Clarke Fairways,BUNDABERG NORTH QLD 4670,QLD
2058481,mecwacare Simon Price Centre,MONT ALBERT NORTH VIC 3129,VIC
1210883,Mary Guthrie House Nursing Home,KEW VIC 3101,VIC
1236760,Rosehill Aged Care Facility,HIGHETT VIC 3190,VIC
1808869,Uniting Berry,BERRY NSW 2535,NSW
1233835,Churches of Christ Warrawee Aged Care Service,ST GEORGE QLD 4487,QLD
1866411,Anglicare Porter Lodge,MINTO NSW 2566,NSW
1210245,Anglicare SQ St Martin's Nursing Home,TAIGUM QLD 4018,QLD
1208845,Timboon & District Healthcare Service MPS,TIMBOON VIC 3268,VIC
1212979,Good Shepherd Lodge,MACKAY QLD 4740,QLD
1208476,Lutheran Services - St Pauls,CABOOLTURE QLD 4510,QLD
1221126,Norseman MPS,NORSEMAN WA 6443,WA
1206704,Carmelite Residential Care,MYRTLE BANK SA 5064,SA
1196265,Fullarton Residential Care,FULLARTON SA 5063,SA
1209490,Aegis Ellenvale,BROADWATER WA 6280,WA
1195708,Uniting Bowden Brae Normanhurst,NORMANHURST NSW 2076,NSW
1198308,Bupa Banora Point,BANORA POINT NSW 2486,NSW
1212724,Wellington Views,OLD BEACH TAS 7017,TAS
1202904,Lifeview The Willows,WHEELERS HILL VIC 3150,VIC
1421799,Juniper Chrystal Halliday,KARRINYUP WA 6018,WA
1203734,AdventCare Whitehorse,NUNAWADING VIC 3131,VIC
1195212,Flinders Island Multipurpose Centre,WHITEMARK TAS 7255,TAS
1193082,Catholic Healthcare Blakeney Lodge,TUMUT NSW 2720,NSW
1207120,Villa Maria Catholic Homes John R Hannah Aged Care,MULGRAVE VIC 3170,VIC
1236428,Arcare Maidstone,MAIDSTONE VIC 3012,VIC
1235150,Pembroke Lodge,MINTO NSW 2566,NSW
1192713,Lifeview Willow Wood,CRANBOURNE VIC 3977,VIC
1208924,Faversham House,CANTERBURY VIC 3126,VIC
1206491,Frank Prendergast House,SUCCESS WA 6164,WA
1210842,Tabulam & Templer Home for the Aged,BAYSWATER VIC 3153,VIC
1377937,Uniting AgeWell Noble Park,NOBLE PARK VIC 3174,VIC
1211827,McCracken Views Residential Care,VICTOR HARBOR SA 5211,SA
1211583,Anglicare Marcus Loane House,WARRIEWOOD NSW 2102,NSW
1210531,Catholic Healthcare Jemalong Residential Village,FORBES NSW 2871,NSW
1961347,Bolton Clarke Trevi Court,ESSENDON VIC 3040,VIC
2034427,Baptistcare Gracewood,SALTER POINT WA 6152,WA
1210185,Catholic Healthcare Holy Spirit Croydon,CROYDON NSW 2132,NSW
1212708,Maranatha House,WELLINGTON NSW 2820,NSW
1422045,Uniting AgeWell Ningana,SORELL TAS 7172,TAS
1223039,Bolton Clarke Moreton Shores,THORNLANDS QLD 4164,QLD
1234463,Calvary Goonawarra,SUNBURY VIC 3429,VIC
1234567,Aegis Greenfields,GREENFIELDS WA 6210,WA
2013702,Bene St Pauls,HAHNDORF SA 5245,SA
2066295,Reynella Hillside Care Community,REYNELLA SA 5161,SA
1210938,Garden Village,PORT MACQUARIE NSW 2444,NSW
1211695,Esperance Aged Care Facility,ESPERANCE WA 6450,WA
1210854,Anglicare SQ Abri Home for the Aged,SOUTHPORT QLD 4215,QLD
1210426,Uniting Nareen Gardens Lodge Bateau Bay,BATEAU BAY NSW 2261,NSW
1234357,Moyne Health Services-Belfast House,PORT FAIRY VIC 3284,VIC
1233895,Uniting Bruce Sharpe Rockdale,ROCKDALE NSW 2216,NSW
1897709,AnglicareSA Trott Park,TROTT PARK SA 5158,SA
1207171,Uniting Arrunga Ermington,ERMINGTON NSW 2115,NSW
1201825,Anglicare Woodberry Village,WINSTON HILLS NSW 2153,NSW
1204115,Kadimah Nursing Home,KILLARNEY QLD 4373,QLD
1233069,Riverside Hostel,ROBINVALE VIC 3549,VIC
1235472,Jewish Care (VIC) Inc Residential Homes Carnegie,CARNEGIE VIC 3163,VIC
1235046,Marebello,VICTORIA POINT QLD 4165,QLD
1195356,Aegis Lincoln Park,HIGHGATE WA 6000,WA
1235427,Minchinbury Manor,ROOTY HILL NSW 2766,NSW
1208795,Nazareth House Geraldton,BLUFF POINT WA 6530,WA
1196465,Anglicare SQ Symes Grove Home for the Aged,TAIGUM QLD 4018,QLD
1962511,Copperhouse Court Hostel,WHYALLA STUART SA 5608,SA
1209964,Rose Lodge,WONTHAGGI VIC 3995,VIC
1202743,Leeton Hospital,LEETON NSW 2705,NSW
1206667,Yaandina Aged Care,ROEBOURNE WA 6718,WA
1218530,Churches of Christ Palms Aged Care Service,INGHAM QLD 4850,QLD
1221400,The Gardens,CLAREMONT TAS 7011,TAS
1211500,Coptic Hostel,NARRE WARREN VIC 3805,VIC
1234128,BaptistCare Aminya Centre,BAULKHAM HILLS NSW 2153,NSW
1233596,Ron Middleton VC Gardens,NORTH RICHMOND NSW 2754,NSW
1209455,Kalyra Belair Aged Care,BELAIR SA 5052,SA
1210202,MiCare Margriet Manor,KILSYTH VIC 3137,VIC
1199690,Alan David Lodge,GROVEDALE VIC 3216,VIC
1202848,Southern Cross Care St Catherine's Residential Age,GRAFTON NSW 2460,NSW
1216802,Kojonup MPS,KOJONUP WA 6395,WA
1680364,Korongee,DERWENT PARK TAS 7009,TAS
1193490,Catholic Healthcare Brigidine House,RANDWICK NSW 2031,NSW
1234019,Estia Health Craigmore,CRAIGMORE SA 5114,SA
1202976,Catholic Healthcare St Joseph's Aged Care,COFFS HARBOUR NSW 2450,NSW
1204798,Bishop Davies Court,KINGSTON TAS 7050,TAS
1208374,Mark Donaldson VC House,GALSTON NSW 2159,NSW
2141070,Salter Point Aged Care Facility,SALTER POINT WA 6152,WA
1210187,Anglicare Mary Andrews Village,SOUTH HURSTVILLE NSW 2221,NSW
1203538,Autumn Lodge Hostel,MACKSVILLE NSW 2447,NSW
1372362,Kingston SE/Robe MPS,KINGSTON SE SA 5275,SA
1778978,PresCare - Groundwater Lodge,GRANVILLE QLD 4650,QLD
2162799,Croydon Place Care Community,CROYDON VIC 3136,VIC
2021253,Bellevue Care Centre,FERNY HILLS QLD 4055,QLD
1241135,Wyalkatchem MPS,WYALKATCHEM WA 6485,WA
1207102,Arcare Pimpama,PIMPAMA QLD 4209,QLD
1209208,Groves House,CARDIFF HEIGHTS NSW 2285,NSW
1209833,Kara Court Nursing Home,ST ARNAUD VIC 3478,VIC
1212958,Heritage Gardens,BAYSWATER VIC 3153,VIC
1212755,Uniting Bankstown,BANKSTOWN NSW 2200,NSW
2063878,Baptistcare Moonya Nursing Home,MANJIMUP WA 6258,WA
1209249,Churches of Christ Lady Small Haven Aged Care Serv,BENOWA QLD 4217,QLD
1216937,Arpad Aged Care,WANTIRNA VIC 3152,VIC
1961278,Bolton Clarke Rosemore,BELMORE NSW 2192,NSW
1209474,Touriandi Limited,BINGARA NSW 2404,NSW
1209352,Regis Sandgate - Griffith,SANDGATE QLD 4017,QLD
1239432,Simpkin House Nursing Home,BENDIGO VIC 3550,VIC
1965986,Emerald Life,WEST LEEDERVILLE WA 6007,WA
1194605,BSL Aged Care - Clifton Hill,CLIFTON HILL VIC 3068,VIC
1208362,A H Orr Lodge,ASHFIELD NSW 2131,NSW
1210154,UnitingSA Seaton Aged Care,SEATON SA 5023,SA
1208306,Guildford Village,GUILDFORD WA 6055,WA
1208206,BaptistCare Warabrook Centre,WARABROOK NSW 2304,NSW
1195735,Scalabrini Village Griffith,YOOGALI NSW 2680,NSW
1209645,Flynn Lodge,ALICE SPRINGS NT 0870,NT
1198320,Bupa North Rocks,NORTH ROCKS NSW 2151,NSW
1207587,Geegeelup Aged Care Facility,BRIDGETOWN WA 6255,WA
1233871,Harbour Quays Residential Aged Care,BIGGERA WATERS QLD 4216,QLD
1234515,St Basil's Kogarah,KOGARAH NSW 2217,NSW
1198761,Anglicare Dudley Foord House,THE PONDS NSW 2769,NSW
1207758,Craigcare Moonee Ponds,MOONEE PONDS VIC 3039,VIC
1198153,Carino Care at Oatley,OATLEY NSW 2223,NSW
1209953,Archie Gray Nursing Home Unit,KANIVA VIC 3419,VIC
1227631,St Luke's Nursing Home,SHENTON PARK WA 6008,WA
1208079,Benetas St George's,ALTONA MEADOWS VIC 3028,VIC
1211312,Pine Lodge Home for the Aged,ROCKLEA QLD 4106,QLD
1208254,AdventCare Yarra Ranges,WARBURTON VIC 3799,VIC
1211044,Murrenda Residential Aged Care Home,WANTIRNA VIC 3152,VIC
1210268,RFBI Raleigh Urunga Masonic Village,RALEIGH NSW 2454,NSW
2211422,Anam Cara,BRAY PARK QLD 4500,QLD
1824402,Croydon Grove Care Community,CROYDON VIC 3136,VIC
1808871,Uniting Eden,EDEN NSW 2551,NSW
1961307,Bolton Clarke Redleaf Manor,CONCORD NSW 2137,NSW
1204716,Holloway Aged Care Services,KEILOR EAST VIC 3033,VIC
1203032,Bolton Clarke Cunningham Villas,BOWEN QLD 4805,QLD
1961282,Bolton Clarke Willandra,MARRICKVILLE NSW 2204,NSW
1703924,Woodhaven,LOCKHART NSW 2656,NSW
2302910,Freshwater Bay Nursing Home,MOSMAN PARK WA 6012,WA
1209109,Oolong Hostel,HOWLONG NSW 2643,NSW
1983916,Warrina Crescent Residential Aged Care,INGLE FARM SA 5098,SA
1194276,Christophorus House Hostel,HORNSBY NSW 2077,NSW
1198230,Centennial Lodge,WANTIRNA SOUTH VIC 3152,VIC
1209468,Aegis Karalee,REDCLIFFE WA 6104,WA
1207945,Hunters Hill Village,HUNTERS HILL NSW 2110,NSW
1235405,Catholic Healthcare Gertrude Abbott Aged Care,DARLINGHURST NSW 2010,NSW
1213442,Bupa Echuca,ECHUCA VIC 3564,VIC
1195301,Regis Sandringham,SANDRINGHAM VIC 3191,VIC
1208878,Trinity Manor,BALWYN VIC 3103,VIC
1211310,Stanmore Place Care Community,STANMORE NSW 2048,NSW
1214642,Uniting Lillian Wells North Parramatta,PARRAMATTA NSW 2150,NSW
1207999,Anglicare Jean Ross House,SOUTH NOWRA NSW 2541,NSW
2050812,Hudson House,COOMA NSW 2630,NSW
1612811,Regis Home Hill,HOME HILL QLD 4806,QLD
1236567,Monash Gardens,MULGRAVE VIC 3170,VIC
1208849,Timboon & District Healthcare Service MPS,TIMBOON VIC 3268,VIC
2076770,Acacia Living Group Menora Gardens Aged Care Facil,MENORA WA 6050,WA
1209563,Harbison Burradoo,BURRADOO NSW 2576,NSW
1212137,The Whiddon Group - Kyogle,KYOGLE NSW 2474,NSW
1235000,IRT Kangara Waters,BELCONNEN ACT 2617,ACT
1194749,Uniting Alblas Lodge Tamworth,TAMWORTH NSW 2340,NSW
1208484,Lutheran Services - Salem,SOUTH TOOWOOMBA QLD 4350,QLD
2145776,Cheltenham House Aged Care Facility,BEECROFT NSW 2119,NSW
1215361,Estia Health Knoxfield,KNOXFIELD VIC 3180,VIC
1212709,Andrews House,TRAFALGAR VIC 3824,VIC
1455646,Arcare Warriewood,WARRIEWOOD NSW 2102,NSW
1227554,Estia Health Dalmeny,DALMENY NSW 2546,NSW
1232859,Wintringham McLean Lodge Hostel,FLEMINGTON VIC 3031,VIC
1208644,Moyne Health Services-Moyneyana House,PORT FAIRY VIC 3284,VIC
1207680,Frankston Nursing Home,FRANKSTON VIC 3199,VIC
1201908,J.H.F. McDonald Wing Nursing Home,MAFFRA VIC 3860,VIC
1195679,Lilliane Brady Village Nursing Home,COBAR NSW 2835,NSW
1207182,Uniting Caroona Jarman Goonellabah,GOONELLABAH NSW 2480,NSW
1234028,RFBI Coffs Harbour Masonic Village,COFFS HARBOUR NSW 2450,NSW
1208209,Villa Maria Catholic Homes Corpus Christi Aged Car,CLAYTON VIC 3168,VIC
1208748,BaptistCare Griffith,GRIFFITH ACT 2603,ACT
1196464,Arcare Sydenham,SYDENHAM VIC 3037,VIC
1235060,Booroongen Djugun Limited,GREENHILL NSW 2440,NSW
1212024,The Philip Kennedy Centre Residential Care,LARGS BAY SA 5016,SA
1233934,Arthur Blackburn VC Gardens,PORT MACQUARIE NSW 2444,NSW
1212687,Uniting Wesley Gardens Belrose,BELROSE NSW 2085,NSW
1198472,Grafton Aged Care Home,GRAFTON NSW 2460,NSW
1207093,Pathways Sailors Bay,NORTHBRIDGE NSW 2063,NSW
1196853,mecwacare John Atchison Centre,HOPPERS CROSSING VIC 3029,VIC
1730198,Catholic Healthcare Holy Spirit Casula,CASULA NSW 2170,NSW
1196407,MercyCare Joondalup,JOONDALUP WA 6027,WA
1234783,Lansdowne Aged Care Facility,CABRAMATTA NSW 2166,NSW
1199683,ACH Group Residential Care - Kapara,GLENELG SOUTH SA 5045,SA
1233635,Banksia Lodge Residential Aged Care Service,KIALLA VIC 3631,VIC
1209447,Churches of Christ Crows Nest Aged Care Service,CROWS NEST QLD 4355,QLD
1741157,Jerilderie Multi-Purpose Service,JERILDERIE NSW 2716,NSW
1738227,Barraba Multi-Purpose Service,BARRABA NSW 2347,NSW
1193775,Catholic Healthcare Macquarie Care Centre,BATHURST NSW 2795,NSW
1192487,St Basil's at St Peters,ST PETERS SA 5069,SA
1197399,Catholic Healthcare St Joseph Aged Care,HUNTERS HILL NSW 2110,NSW
1632679,MYVISTA Mirrabooka,MIRRABOOKA WA 6061,WA
1220242,Warrigal Care Coniston,CONISTON NSW 2500,NSW
1219403,Mutkin Residential Aged Care,YARRABAH QLD 4871,QLD
1205565,Kondinin/Kulin MPS,KONDININ WA 6367,WA
1195025,Regis Alawarra Lodge,BLACKBURN SOUTH VIC 3130,VIC
1233866,Murray Mudge,GLENELG SA 5045,SA
1906244,Seasons Living Mango Hill Care Suites,MANGO HILL QLD 4509,QLD
1653705,Murray House,WENTWORTH NSW 2648,NSW
1219303,Moran Sylvania,SYLVANIA NSW 2224,NSW
1194149,Regis Lutwyche,LUTWYCHE QLD 4030,QLD
2180481,Cardinia Community Aged Care,OFFICER VIC 3809,VIC
2163684,Hocart Lodge,HARVEY WA 6220,WA
1196203,Naroo Frail Aged Hostel,WARIALDA NSW 2402,NSW
2294501,Eldercare Goodwood,GOODWOOD SA 5034,SA
2275063,Estia Health Robina,ROBINA QLD 4226,QLD
1199036,Mossman Multipurpose Health Service,MOSSMAN QLD 4873,QLD
1372440,Orroroo Community Home,ORROROO SA 5431,SA
1234997,Abernethy Nursing Home,CESSNOCK NSW 2325,NSW
1202202,Calvary Elouera,TORQUAY VIC 3228,VIC
2163131,Mordialloc Grove Care Community,MORDIALLOC VIC 3195,VIC
2059127,Castlemaine Health,CASTLEMAINE VIC 3450,VIC
1205750,Southern Cross Care Marsfield Residential Aged Car,MARSFIELD NSW 2122,NSW
1224914,Calvary Barongarook Gardens,COLAC VIC 3250,VIC
2141616,Bolton Clarke Seabrook,DECEPTION BAY QLD 4508,QLD
1209576,Regis Tasmania - Eastern Shore,WARRANE TAS 7018,TAS
1240162,TriCare Bundaberg Aged Care Residence,KEPNOCK QLD 4670,QLD
1235580,Resthaven Westbourne Park,WESTBOURNE PARK SA 5041,SA
1192512,GraniteHill Aged Care,EUROA VIC 3666,VIC
1204802,Calvary St Francis Retirement Community,ELEEBANA NSW 2282,NSW
1193619,Catholic Healthcare Vincentian Aged Care Service,DARLINGHURST NSW 2010,NSW
1208120,Diana Street Lodge,CROYDON VIC 3136,VIC
1195795,Amana Living Lady McCusker Home,DUNCRAIG WA 6023,WA
1196470,Arcare Helensvale St James,HELENSVALE QLD 4212,QLD
1684915,Treeby Parklands Care Community,TREEBY WA 6164,WA
1194750,Uniting Elanora Shellharbour,SHELLHARBOUR CITY CENTRE NSW 2529,NSW
1210228,Bolton Clarke Farnorha,WESTCOURT QLD 4870,QLD
1200291,Churches of Christ Homesteads Aged Care Service,NERANG QLD 4211,QLD
2163154,BlueCross The Boulevard,MILL PARK VIC 3082,VIC
1211798,West Beach Residential Care,WEST BEACH SA 5024,SA
1206407,Scalabrini Village Chipping Norton,CHIPPING NORTON NSW 2170,NSW
2163143,BlueCross The Mews,CAMBERWELL EAST VIC 3126,VIC
1208399,St Vincent's Care Services Bardon,BARDON QLD 4065,QLD
1226103,Blue Care Mackay Homefield Aged Care Facility,MACKAY QLD 4740,QLD
2124489,Our Lady Mercy Place Harris Park,HARRIS PARK NSW 2150,NSW
1196239,Mount Carmel Residential Care,ROSEWATER SA 5013,SA
2034425,Baptistcare Graceford,BYFORD WA 6122,WA
1203467,Epping Meadows Care Community,EPPING VIC 3076,VIC
1198015,Coates,ST ARNAUD VIC 3478,VIC
1240504,HammondCare - The Glens,CAULFIELD VIC 3162,VIC
1235682,Bolton Clarke Westhaven,HARRISTOWN QLD 4350,QLD
2066294,Aldinga Beach Care Community,ALDINGA BEACH SA 5173,SA
1207076,Catholic Healthcare Emmaus Village,KEMPS CREEK NSW 2178,NSW
1197933,Southern Cross Care Parkes Residential Aged Care,PARKES NSW 2870,NSW
1193329,HammondCare - Southwood,HAMMONDVILLE NSW 2170,NSW
1197672,The Queen Victoria Home,LINDISFARNE TAS 7015,TAS
1202429,Baptcare - Karana Community,KEW VIC 3101,VIC
1212696,Blue Care Gracemere Aged Care Facility,GRACEMERE QLD 4702,QLD
1211545,Assisi Centre Aged Care,ROSANNA VIC 3084,VIC
1238432,Kawana Waters Care Community,BIRTINYA QLD 4575,QLD
1234619,Yallambee Village,REVESBY NSW 2212,NSW
2213726,Warrina Vales Residential Aged Care,MORPHETT VALE SA 5162,SA
1194986,May Shaw Residential Aged Care,SWANSEA TAS 7190,TAS
1196836,Helping Hand Aged Care - Carinya,CLARE SA 5453,SA
1210209,Caladenia Nursing Home,KILMORE VIC 3764,VIC
2050697,Braemar Cooinda,WILLAGEE WA 6156,WA
1234966,The Little Sisters of the Poor Mount St Joseph's H,RANDWICK NSW 2031,NSW
1209083,RFBI Bellingen Masonic Village - JJ,BELLINGEN NSW 2454,NSW
1199027,Millmerran Multipurpose Health Service,MILLMERRAN QLD 4357,QLD
1213142,Horton House and Warmington Lodge,YASS NSW 2582,NSW
1211593,The Good Shepherd Nursing Home,ANNANDALE QLD 4814,QLD
1233397,RFBI Bathurst Masonic Village,BATHURST NSW 2795,NSW
1209139,Amaroo Aged Care Facility,CHARLESTOWN NSW 2290,NSW
1208398,Redland Residential Care Facility,CLEVELAND QLD 4163,QLD
1424354,Uniting AgeWell Lillian Martin,WARRANE TAS 7018,TAS
1452582,HammondCare - Cardiff,CARDIFF NSW 2285,NSW
1211007,Bellevue Court Residential Care,GAWLER EAST SA 5118,SA
1210852,Karingal Seymour,SEYMOUR VIC 3660,VIC
1209467,Eureka Village Hostel,BALLARAT EAST VIC 3350,VIC
1703589,Wallarah Point Care Community,TOUKLEY NSW 2263,NSW
1371155,Eastern Eyre - Kimba MPS,KIMBA SA 5641,SA
1215696,Uniting Garden Suburb,GARDEN SUBURB NSW 2289,NSW
1219336,Mercy Place Keon Park,RESERVOIR VIC 3073,VIC
1209912,Maranatha Aged Care,KALLANGUR QLD 4503,QLD
1757662,Robinvale MPS,ROBINVALE VIC 3549,VIC
1228544,IRT Woodlands,MERIDAN PLAINS QLD 4551,QLD
1203824,Restvale Hostel,LOBETHAL SA 5241,SA
1804190,Charles Brownlow Retirement Village,HIGHTON VIC 3216,VIC
1211544,Pam Corker House,WAROONA WA 6215,WA
1210068,Merindah Lodge Nursing Home,CAMPERDOWN VIC 3260,VIC
1234931,Estia Health Bankstown,GREENACRE NSW 2190,NSW
1209917,Cooee Lodge,GILGANDRA NSW 2827,NSW
1234115,Northcourt Nursing Home,NORTH PARRAMATTA NSW 2151,NSW
1215929,Calvary The Homestead,WALKLEY HEIGHTS SA 5098,SA
1204242,Allambie Heights Village Residential Aged Care Fac,ALLAMBIE HEIGHTS NSW 2100,NSW
1207059,Catholic Healthcare St Pauls Residential Aged Care,NORTHBRIDGE NSW 2063,NSW
1210494,Iona Digby Harris Home,NHILL VIC 3418,VIC
1199706,Victorian Elderly Chinese Hostel,ASCOT VALE VIC 3032,VIC
1197459,Residency by Dillons Narrogin,NARROGIN WA 6312,WA
1234249,Fairlea Aged Care @ Harris Park,HARRIS PARK NSW 2150,NSW
1836849,Arcare Balnarring,BALNARRING VIC 3926,VIC
1211309,Warrnambool Place Care Community,WARRNAMBOOL VIC 3280,VIC
1210094,Mercy Place Fernhill,SANDRINGHAM VIC 3191,VIC
1961900,Estia Health Myrtle Bank,MYRTLE BANK SA 5064,SA
1202530,Hailey House Hostel,BALLARAT NORTH VIC 3350,VIC
1192603,Casa D'amore Apartments,COORPAROO QLD 4151,QLD
1193328,St Basil's Lakemba,LAKEMBA NSW 2195,NSW
1207366,Thomas and Rosetta Agst Aged Care Facility,WAHROONGA NSW 2076,NSW
1207954,Carinity Shalom,KAWANA QLD 4701,QLD
1377922,Uniting AgeWell Kingsville,KINGSVILLE VIC 3012,VIC
1200381,Aegis St Michael's,NORTH PERTH WA 6006,WA
1204799,501 Respite & Care Services,BIGGERA WATERS QLD 4216,QLD
1212739,Uniting The Garrison Mosman,MOSMAN NSW 2088,NSW
1193724,Estia Health Plenty Valley,SOUTH MORANG VIC 3752,VIC
2209344,Arcare Gisborne,GISBORNE VIC 3437,VIC
1214958,Trundle Multi-Purpose Service,TRUNDLE NSW 2875,NSW
1241255,Coolah Multi-Purpose Service,COOLAH NSW 2843,NSW
1237548,Delegate Multi-Purpose Service,DELEGATE NSW 2633,NSW
1194320,Mount View Aged Care Facility,TERANG VIC 3264,VIC
1194764,Carinya Home For The Aged,ATHERTON QLD 4883,QLD
1215201,Henty Multi-Purpose Service,HENTY NSW 2658,NSW
2057856,Amana Living Mosman Park Care Centre,MOSMAN PARK WA 6012,WA
1198944,Oberon Multi-Purpose Service,OBERON NSW 2787,NSW
1211170,Rochester and District Hostel,ROCHESTER VIC 3561,VIC
1201890,Brewarrina Multi-Purpose Service,BREWARRINA NSW 2839,NSW
1212817,Werombi Court,GRASMERE NSW 2570,NSW
1215002,Warren Multi-Purpose Service,WARREN NSW 2824,NSW
1201891,Bourke Multi-Purpose Service,BOURKE NSW 2840,NSW
1226420,Braidwood Multi-Purpose Service,BRAIDWOOD NSW 2622,NSW
1221202,Coolamon-Ganmain Multi-Purpose Service,COOLAMON NSW 2701,NSW
1214970,Tullamore Multi-Purpose Service,TULLAMORE NSW 2874,NSW
1200430,Archbishop Goody Hostel,EAST PERTH WA 6004,WA
1192880,Rochester Nursing Home Annexe,ROCHESTER VIC 3561,VIC
1219013,Blayney Multi-Purpose Service,BLAYNEY NSW 2799,NSW
1241258,Grenfell Multi-Purpose Service,GRENFELL NSW 2810,NSW
1204309,Paling Court Residential Aged Care,GRASMERE NSW 2570,NSW
1202056,Gulargambone Multi-Purpose Service,GULARGAMBONE NSW 2828,NSW
1211225,Merton Court Hostel,DENMAN NSW 2328,NSW
1215003,Kyogle Multi-Purpose Service,KYOGLE NSW 2474,NSW
1237192,Restvale Hostel,LOBETHAL SA 5241,SA
1202057,Gulgong Multi-Purpose Service,GULGONG NSW 2852,NSW
1231058,Sunnyside Lutheran Retirement Village,HORSHAM VIC 3400,VIC
1210546,Brighton Health Campus (Gannet House),BRIGHTON QLD 4017,QLD
1216341,Gilgandra Multi-Purpose Service,GILGANDRA NSW 2827,NSW
1195616,St Annes Nursing Home,BROKEN HILL NSW 2880,NSW
1207845,Bilyara Hostel,COWRA NSW 2794,NSW
2008859,Bethanie Dalyellup,DALYELLUP WA 6230,WA
1207994,CASS Residential Aged Care Facility,CAMPSIE NSW 2194,NSW
1235246,Kabara Aged Care,COOROY QLD 4563,QLD
1215005,Urbenville Multi-Purpose Service,URBENVILLE NSW 2475,NSW
1197959,Blue Care Townsville Mt Louisa Aged Care Facility,MOUNT LOUISA QLD 4814,QLD
1211928,Grasmere Terrace,GRASMERE NSW 2570,NSW
1217524,Culcairn Multi-Purpose Service,CULCAIRN NSW 2660,NSW
1202058,Lightning Ridge Multi-Purpose Service,LIGHTNING RIDGE NSW 2834,NSW
1204195,Junee Multi-Purpose Service,JUNEE NSW 2663,NSW
1218762,Barossa Village Inc,NURIOOTPA SA 5355,SA
1235583,Gove Multi-Purpose Service,NHULUNBUY NT 0880,NT
1198964,Tottenham Multi-Purpose Service,TOTTENHAM NSW 2873,NSW
1235882,Peak Hill Multi-Purpose Service,PEAK HILL NSW 2869,NSW
1192488,Wirraminna Care Residential Aged Care,WILLIAMSTOWN SA 5351,SA
1218974,Norfolk Island Multi-Purpose Service,NORFOLK ISLAND NSW 2899,NSW
1233417,The Cairns Aged Care Plus Centre at Chapel Hill,CHAPEL HILL QLD 4069,QLD
1202142,Dorrigo Multi-Purpose Service,DORRIGO NSW 2453,NSW
1210056,Westernport Nursing Home,KOOWEERUP VIC 3981,VIC
1198965,Collarenebri Multi-Purpose Service,COLLARENEBRI NSW 2833,NSW
1207741,Village Baxter - Manor,FRANKSTON SOUTH VIC 3199,VIC
1218047,Eyre Peninsula Old Folks Home,PORT LINCOLN SA 5606,SA
1198963,Rylstone Multi-Purpose Service,RYLSTONE NSW 2849,NSW
1202880,Mary Mackillop Hostel Carrington Retirement Villag,GRASMERE NSW 2570,NSW
1211520,Matthew Flinders Home Inc,PORT LINCOLN SA 5606,SA
1221207,Tumbarumba Multi-Purpose Service,TUMBARUMBA NSW 2653,NSW
1214957,Trangie Multi-Purpose Service,TRANGIE NSW 2823,NSW
1234048,Fairhaven,ARMADALE WA 6112,WA
2069077,RM Begg,KYNETON VIC 3444,VIC
